rollno,semno,year,subno,crd,grade,date_of_entry,sub_type
1401CS12,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS12,7,2017,CS421,6,CC,12/5/2017 16:09:07,CORE
1401CS12,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS12,7,2017,CS503,6,CC,12/4/2017 18:23:46,Department Elective - II
1401CS12,7,2017,CS505,6,BC,11/27/2017 18:38:27,Department Elective - I
1401CS12,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS13,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS13,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS13,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS13,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS13,7,2017,CS505,6,BB,11/27/2017 18:38:27,Department Elective - II
1401CS13,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS13,7,2017,HS451,6,BB,12/5/2017 21:52:59,Open Elective - I
1401CS14,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS14,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS14,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS14,7,2017,CS544,6,AB,12/5/2017 16:37:50,Department Elective - II
1401CS14,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS14,7,2017,HS451,6,BB,12/5/2017 21:52:59,Open Elective - I
1401CS15,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS15,7,2017,CS421,6,AA,12/5/2017 16:09:07,CORE
1401CS15,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS15,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS15,7,2017,CS503,6,AA,12/4/2017 18:23:46,Department Elective - I
1401CS15,7,2017,CS561,6,BB,12/4/2017 18:07:12,Department Elective - II
1401CS15,7,2017,EE520,6,AA,12/5/2017 13:12:00,Open Elective - I
1401CS16,7,2017,CS400,2,F,12/5/2017 18:21:28,CORE
1401CS16,7,2017,CS421,6,F,12/5/2017 16:09:07,CORE
1401CS16,7,2017,CS422,5,F,12/5/2017 16:08:05,CORE
1401CS16,7,2017,CS498,10,F,12/4/2017 17:07:17,CORE
1401CS16,7,2017,CS544,6,F,12/5/2017 16:37:50,Department Elective - I
1401CS16,7,2017,CS561,6,F,12/4/2017 18:07:12,Department Elective - II
1401CS16,7,2017,MA515,6,DD,12/4/2017 15:37:25,Open Elective - I
1401CS17,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS17,7,2017,CS421,6,CC,12/5/2017 16:09:07,CORE
1401CS17,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS17,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS17,7,2017,CS505,6,CD,11/27/2017 18:38:27,Department Elective - II
1401CS17,7,2017,CS544,6,CC,12/5/2017 16:37:50,Department Elective - I
1401CS17,7,2017,HS451,6,AA,12/5/2017 21:52:59,Open Elective - I
1401CS19,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS19,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS19,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS19,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS19,7,2017,CS505,6,BB,11/27/2017 18:38:27,Department Elective - I
1401CS19,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS20,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS20,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS20,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS20,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS20,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - II
1401CS20,7,2017,CS561,6,BB,12/4/2017 18:07:12,Department Elective - I
1401CS20,7,2017,PH401,6,AB,12/4/2017 17:28:03,Open Elective - I
1401CS21,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS21,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS21,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS21,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS21,7,2017,CS505,6,AA,11/27/2017 18:38:28,Department Elective - II
1401CS21,7,2017,CS561,6,BB,12/4/2017 18:07:12,Department Elective - I
1401CS21,7,2017,HS451,6,CC,12/5/2017 21:52:59,Open Elective - I
1401CS22,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS22,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS22,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS22,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS22,7,2017,CS544,6,CC,12/5/2017 16:37:50,Department Elective - II
1401CS22,7,2017,PH403,6,BC,12/4/2017 15:23:00,Open Elective - I
1401CS24,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS24,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS24,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS24,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS24,7,2017,CS503,6,AA,12/4/2017 18:23:46,Department Elective - I
1401CS24,7,2017,CS505,6,AB,11/27/2017 18:38:28,Department Elective - II
1401CS24,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401CS25,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS25,7,2017,CS421,6,CC,12/5/2017 16:09:07,CORE
1401CS25,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS25,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS25,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - I
1401CS25,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - II
1401CS25,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS26,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS26,7,2017,CS421,6,CC,12/5/2017 16:09:07,CORE
1401CS26,7,2017,CS422,5,BC,12/5/2017 16:08:05,CORE
1401CS26,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS26,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - II
1401CS26,7,2017,CS561,6,CC,12/4/2017 18:07:12,Department Elective - I
1401CS26,7,2017,PH401,6,CC,12/4/2017 17:28:03,Open Elective - I
1401CS27,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS27,7,2017,CS421,6,CC,12/5/2017 16:09:07,CORE
1401CS27,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS27,7,2017,CS498,10,CC,12/4/2017 17:07:17,CORE
1401CS27,7,2017,CS505,6,AB,11/27/2017 18:38:28,Department Elective - I
1401CS27,7,2017,CS544,6,BC,12/5/2017 16:37:50,Department Elective - II
1401CS27,7,2017,HS451,6,BC,12/5/2017 21:52:59,Open Elective - I
1401CS28,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS28,7,2017,CS421,6,AA,12/5/2017 16:09:07,CORE
1401CS28,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS28,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS28,7,2017,CS503,6,AA,12/4/2017 18:23:46,Department Elective - II
1401CS28,7,2017,CS505,6,AA,11/27/2017 18:38:28,Department Elective - I
1401CS28,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401CS29,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS29,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS29,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS29,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS29,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - II
1401CS29,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - I
1401CS29,7,2017,HS451,6,BB,12/5/2017 21:52:59,Open Elective - I
1401CS30,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS30,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS30,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS30,7,2017,CS498,10,CC,12/4/2017 17:07:17,CORE
1401CS30,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - I
1401CS30,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - II
1401CS30,7,2017,HS451,6,AB,12/5/2017 21:52:59,Open Elective - I
1401CS31,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS31,7,2017,CS421,6,BC,12/5/2017 16:09:07,CORE
1401CS31,7,2017,CS422,5,BC,12/5/2017 16:08:05,CORE
1401CS31,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS31,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - II
1401CS31,7,2017,CS561,6,BC,12/4/2017 18:07:12,Department Elective - I
1401CS31,7,2017,HS451,6,BC,12/5/2017 21:52:59,Open Elective - I
1401CS32,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS32,7,2017,CS421,6,BC,12/5/2017 16:09:07,CORE
1401CS32,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS32,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS32,7,2017,CS503,6,CC,12/4/2017 18:23:46,Department Elective - II
1401CS32,7,2017,CS505,6,CC,11/27/2017 18:38:28,Department Elective - I
1401CS32,7,2017,HS451,6,BC,12/5/2017 21:52:59,Open Elective - I
1401CS33,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS33,7,2017,CS421,6,BC,12/5/2017 16:09:07,CORE
1401CS33,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS33,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS33,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - II
1401CS33,7,2017,CS561,6,BC,12/4/2017 18:07:12,Department Elective - I
1401CS33,7,2017,HS451,6,AB,12/5/2017 21:52:59,Open Elective - I
1401CS34,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS34,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS34,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS34,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS34,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS34,7,2017,EE520,6,AA,12/5/2017 13:12:00,Open Elective - I
1401CS35,7,2017,CS421,6,BC,12/5/2017 16:09:07,CORE
1401CS35,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS35,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS35,7,2017,CS561,6,BB,12/4/2017 18:07:12,Department Elective - I
1401CS35,7,2017,HS451,6,AB,12/5/2017 21:52:59,Open Elective - I
1401CS36,7,2017,CS421,6,BB,12/5/2017 16:09:07,CORE
1401CS36,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS36,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS36,7,2017,CS503,6,AB,12/4/2017 18:23:46,Department Elective - II
1401CS36,7,2017,CS561,6,CC,12/4/2017 18:07:12,Department Elective - I
1401CS36,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401CS37,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS37,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS37,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS37,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS37,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - I
1401CS37,7,2017,CS544,6,BC,12/5/2017 16:37:50,Department Elective - II
1401CS37,7,2017,EE520,6,BC,12/5/2017 13:12:00,Open Elective - I
1401CS38,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS38,7,2017,CS421,6,AB,12/5/2017 16:09:07,CORE
1401CS38,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS38,7,2017,CS498,10,CC,12/4/2017 17:07:17,CORE
1401CS38,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS38,7,2017,CS505,6,CC,11/27/2017 18:38:28,Department Elective - I
1401CS38,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS39,7,2017,CS400,2,BB,12/5/2017 18:21:28,CORE
1401CS39,7,2017,CS421,6,BC,12/5/2017 16:09:07,CORE
1401CS39,7,2017,CS422,5,BC,12/5/2017 16:08:05,CORE
1401CS39,7,2017,CS498,10,CC,12/4/2017 17:07:17,CORE
1401CS39,7,2017,CS503,6,AB,12/4/2017 18:23:46,Department Elective - II
1401CS39,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - I
1401CS39,7,2017,HS451,6,CC,12/5/2017 21:52:59,Open Elective - I
1401CS40,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS40,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS40,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS40,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS40,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS40,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - I
1401CS40,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS41,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS41,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS41,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS41,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS41,7,2017,CS503,6,AA,12/4/2017 18:23:46,Department Elective - II
1401CS41,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - I
1401CS41,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS42,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS42,7,2017,CS421,6,CC,12/5/2017 16:09:08,CORE
1401CS42,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS42,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS42,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - II
1401CS42,7,2017,CS505,6,CC,11/27/2017 18:38:28,Department Elective - I
1401CS42,7,2017,HS451,6,CC,12/5/2017 21:52:59,Open Elective - I
1401CS43,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS43,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS43,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS43,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS43,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - II
1401CS43,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - I
1401CS43,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401CS44,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS44,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS44,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS44,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS44,7,2017,CS544,6,BB,12/5/2017 16:37:50,Department Elective - II
1401CS44,7,2017,CS561,6,AA,12/4/2017 18:07:12,Department Elective - I
1401CS44,7,2017,HS451,6,BC,12/5/2017 21:52:59,Open Elective - I
1401CS45,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS45,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS45,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS45,7,2017,CS498,10,CC,12/4/2017 17:07:17,CORE
1401CS45,7,2017,CS505,6,AA,11/27/2017 18:38:28,Department Elective - I
1401CS45,7,2017,CS544,6,BB,12/5/2017 16:37:50,Department Elective - II
1401CS45,7,2017,HS451,6,AB,12/5/2017 21:52:59,Open Elective - I
1401CS46,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS46,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS46,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS46,7,2017,CS498,10,BC,12/4/2017 17:07:17,CORE
1401CS46,7,2017,CS505,6,BC,11/27/2017 18:38:28,Department Elective - I
1401CS46,7,2017,CS544,6,BB,12/5/2017 16:37:50,Department Elective - II
1401CS46,7,2017,HS451,6,CC,12/5/2017 21:52:59,Open Elective - I
1401CS47,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS47,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS47,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS47,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS47,7,2017,CS503,6,AB,12/4/2017 18:23:46,Department Elective - II
1401CS47,7,2017,CS505,6,AA,11/27/2017 18:38:28,Department Elective - I
1401CS47,7,2017,EE520,6,BC,12/5/2017 13:12:00,Open Elective - I
1401CS48,7,2017,CS400,2,AB,12/5/2017 18:21:28,CORE
1401CS48,7,2017,CS421,6,CC,12/5/2017 16:09:08,CORE
1401CS48,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS48,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS48,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - I
1401CS48,7,2017,CS505,6,AB,11/27/2017 18:38:28,Department Elective - II
1401CS48,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS49,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS49,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS49,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS49,7,2017,CS498,10,BB,12/4/2017 17:07:17,CORE
1401CS49,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - II
1401CS49,7,2017,CS561,6,BC,12/4/2017 18:07:12,Department Elective - I
1401CS49,7,2017,EE520,6,CC,12/5/2017 13:12:00,Open Elective - I
1401CS50,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS50,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS50,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS50,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS50,7,2017,CS544,6,BB,12/5/2017 16:37:50,Department Elective - II
1401CS50,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS50,7,2017,PH403,6,BC,12/4/2017 15:23:00,Open Elective - I
1401CS51,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS51,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS51,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS51,7,2017,CS505,6,AA,11/27/2017 18:38:28,Department Elective - II
1401CS51,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS51,7,2017,HS451,6,AA,12/5/2017 21:52:59,Open Elective - I
1401CS52,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS52,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS52,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS52,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - I
1401CS52,7,2017,CS505,6,BB,11/27/2017 18:38:28,Department Elective - II
1401CS52,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401CS53,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS53,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS53,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS53,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS53,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - I
1401CS53,7,2017,CS505,6,AB,11/27/2017 18:38:28,Department Elective - II
1401CS53,7,2017,HS451,6,AB,12/5/2017 21:52:59,Open Elective - I
1401CS54,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS54,7,2017,CS421,6,AB,12/5/2017 16:09:08,CORE
1401CS54,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS54,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS54,7,2017,CS505,6,AB,11/27/2017 18:38:28,Department Elective - II
1401CS54,7,2017,CS561,6,BB,12/4/2017 18:07:12,Department Elective - I
1401CS54,7,2017,HS451,6,BC,12/5/2017 21:52:59,Open Elective - I
1401CS55,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS55,7,2017,CS422,5,AA,12/5/2017 16:08:05,CORE
1401CS55,7,2017,CS498,10,AB,12/4/2017 17:07:17,CORE
1401CS55,7,2017,CS503,6,BB,12/4/2017 18:23:46,Department Elective - I
1401CS55,7,2017,CS505,6,AB,11/27/2017 18:38:29,Department Elective - II
1401CS55,7,2017,HS451,6,AA,12/5/2017 21:52:59,Open Elective - I
1401CS56,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS56,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS56,7,2017,CS422,5,BB,12/5/2017 16:08:05,CORE
1401CS56,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS56,7,2017,CS503,6,BC,12/4/2017 18:23:46,Department Elective - II
1401CS56,7,2017,CS561,6,AB,12/4/2017 18:07:12,Department Elective - I
1401CS56,7,2017,HS451,6,BB,12/5/2017 21:52:59,Open Elective - I
1401CS57,7,2017,CS400,2,AA,12/5/2017 18:21:28,CORE
1401CS57,7,2017,CS421,6,BB,12/5/2017 16:09:08,CORE
1401CS57,7,2017,CS422,5,AB,12/5/2017 16:08:05,CORE
1401CS57,7,2017,CS498,10,AA,12/4/2017 17:07:17,CORE
1401CS57,7,2017,CS503,6,AB,12/4/2017 18:23:46,Department Elective - I
1401CS57,7,2017,CS505,6,AA,11/27/2017 18:38:29,Department Elective - II
1401CS57,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401EE01,7,2017,EE400,2,AB,12/5/2017 11:59:32,CORE
1401EE01,7,2017,EE480,6,CC,12/4/2017 10:46:57,CORE
1401EE01,7,2017,EE481,6,DD,12/3/2017 15:02:00,CORE
1401EE01,7,2017,EE482,3,BC,12/3/2017 13:53:51,CORE
1401EE01,7,2017,EE498,8,AB,12/4/2017 15:36:47,CORE
1401EE01,7,2017,EE520,6,BC,12/5/2017 13:12:00,Open Elective - I
1401EE01,7,2017,EE530,6,BB,12/4/2017 16:31:27,Department Elective - II
1401EE01,7,2017,EE534,6,BB,12/3/2017 23:00:26,Department Elective - I
1401EE03,7,2017,EE480,6,CD,12/4/2017 10:46:57,CORE
1401EE03,7,2017,EE481,6,CC,12/3/2017 15:02:00,CORE
1401EE03,7,2017,EE482,3,BC,12/3/2017 13:53:51,CORE
1401EE03,7,2017,EE498,8,CD,12/4/2017 15:36:47,CORE
1401EE03,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401EE03,7,2017,EE530,6,BB,12/4/2017 16:31:27,Department Elective - I
1401EE03,7,2017,EE534,6,CC,12/3/2017 23:00:26,Department Elective - II
1401EE04,7,2017,EE400,2,AB,12/5/2017 11:59:32,CORE
1401EE04,7,2017,EE480,6,BB,12/4/2017 10:46:57,CORE
1401EE04,7,2017,EE481,6,BC,12/3/2017 15:02:00,CORE
1401EE04,7,2017,EE482,3,BB,12/3/2017 13:53:51,CORE
1401EE04,7,2017,EE498,8,BB,12/4/2017 15:36:47,CORE
1401EE04,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401EE04,7,2017,EE530,6,BB,12/4/2017 16:31:27,Department Elective - II
1401EE04,7,2017,EE532,6,BB,12/4/2017 16:30:06,Department Elective - I
1401EE05,7,2017,EE400,2,AB,12/5/2017 11:59:32,CORE
1401EE05,7,2017,EE480,6,CC,12/4/2017 10:46:57,CORE
1401EE05,7,2017,EE481,6,CD,12/3/2017 15:02:00,CORE
1401EE05,7,2017,EE482,3,BB,12/3/2017 13:53:51,CORE
1401EE05,7,2017,EE498,8,CD,12/4/2017 15:36:47,CORE
1401EE05,7,2017,EE520,6,BB,12/5/2017 13:12:00,Open Elective - I
1401EE05,7,2017,EE530,6,BC,12/4/2017 16:31:27,Department Elective - II
1401EE05,7,2017,EE532,6,CD,12/4/2017 16:30:06,Department Elective - I
1401EE06,7,2017,EE400,2,AB,12/5/2017 11:59:32,CORE
1401EE06,7,2017,EE480,6,BC,12/4/2017 10:46:57,CORE
1401EE06,7,2017,EE481,6,CC,12/3/2017 15:02:00,CORE
1401EE06,7,2017,EE482,3,BB,12/3/2017 13:53:51,CORE
1401EE06,7,2017,EE498,8,BC,12/4/2017 15:36:47,CORE
1401EE06,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401EE06,7,2017,EE530,6,BC,12/4/2017 16:31:27,Department Elective - II
1401EE08,7,2017,EE400,2,AA,12/5/2017 11:59:32,CORE
1401EE08,7,2017,EE480,6,BB,12/4/2017 10:46:57,CORE
1401EE08,7,2017,EE481,6,BB,12/3/2017 15:02:00,CORE
1401EE08,7,2017,EE482,3,AA,12/3/2017 13:53:51,CORE
1401EE08,7,2017,EE498,8,AA,12/4/2017 15:36:47,CORE
1401EE08,7,2017,EE520,6,AB,12/5/2017 13:12:00,Open Elective - I
1401EE08,7,2017,EE530,6,AB,12/4/2017 16:31:27,Department Elective - I
1401EE09,7,2017,EE481,6,CD,12/3/2017 15:02:00,CORE
1401EE09,7,2017,EE482,3,BB,12/3/2017 13:53:51,CORE
1401EE09,7,2017,EE498,8,BB,12/4/2017 15:36:47,CORE
1401EE09,7,2017,EE530,6,AB,12/4/2017 16:31:27,Department Elective - I
1401EE09,7,2017,EE534,6,BC,12/3/2017 23:00:26,Department Elective - II
1401EE09,7,2017,PH403,6,AB,12/4/2017 15:23:00,Open Elective - I
1401EE10,7,2017,EE400,2,AB,12/5/2017 11:59:32,CORE
1401EE10,7,2017,EE480,6,BC,12/4/2017 10:46:57,CORE
1401EE10,7,2017,EE481,6,CC,12/3/2017 15:02:00,CORE
1401EE10,7,2017,EE482,3,AB,12/3/2017 13:53:51,CORE
1401EE10,7,2017,EE498,8,AB,12/4/2017 15:36:47,CORE
1401EE10,7,2017,EE530,6,AB,12/4/2017 16:31:27,Department Elective - I
1401EE10,7,2017,EE534,6,BB,12/3/2017 23:00:26,Department Elective - II
1401EE10,7,2017,PH403,6,CC,12/4/2017 15:23:00,Open Elective - I
1401EE11,7,2017,EE400,2,AA,12/5/2017 11:59:32,CORE
1401EE11,7,2017,EE480,6,DD,12/4/2017 10:46:57,CORE
1401EE11,7,2017,EE481,6,CD,12/3/2017 15:02:00,CORE
1401EE11,7,2017,EE498,8,BB,12/4/2017 15:36:47,CORE
1401EE11,7,2017,EE520,6,CC,12/5/2017 13:12:00,Open Elective - I
